Name	Degree	NorDegree
PlayStation	1	0.390415335463
Toy	4	0.00958466453674
AC_Sale	4	0.0632587859425
give	2	0.760383386581
Seiya	1	0.00255591054313
japanavgirls	2	0.18338658147
LightNovel	1	0.0287539936102
BB_Online	2	0.0319488817891
barterbooks	1	0.782108626198
Gamesale	6	0.915654952077
movie	2	1.67987220447
ClashRoyale	2	0.0856230031949
AC_Music	2	0.0159744408946
Old-Games	4	0.0715654952077
C_Chat	2	2.8249201278
Ghost-Shell	1	0.0261980830671
Gossiping	1	19.1233226837
Evangelion	1	0.00958466453674
memento	1	0.16357827476
TaichungBun	3	0.651757188498
e-seller	1	0.0255591054313
model	4	0.0351437699681
forsale	22	12.2313099042
Hate	2	11.3265175719
