board	degree	nordegree
female-shoes	1	521.666666667
Thailand	1	46.0294117647
WorkinChina	1	44.7142857143
China_travel	2	42.5850340136
PU_Family	1	32.6041666667
Libra	1	18.630952381
lesbian	1	18.4117647059
travel	2	8.8418079096
nb-shopping	1	4.65773809524
Salary	1	2.79464285714
Gossiping	6	1.8825180433
TaichungBun	1	1.53431372549
Japan_Travel	1	1.49474689589
give	1	1.31512605042
WomenTalk	2	1.25149940024
Wanted	2	0.499680715198
HatePolitics	1	0.464116251483
Baseball	1	0.209084836339
Elephants	1	0.131567885666
