Name	Degree	NorDegree
Salary	10	0.357827476038
Gamesale	2	0.915654952077
DiabloEX	1	0.0632587859425
Gossiping	3	19.1233226837
Wargaming	1	0.0345047923323
joke	1	1.13865814696
BikerShop	3	0.626837060703
SENIORHIGH	2	0.157827476038
PhD	6	0.0472843450479
Windows	1	0.0670926517572
biker	12	0.367412140575
Test	1	1.41725239617
MartialArts	1	0.020447284345
ask	1	0.564217252396
Nangang	1	0.0817891373802
model	1	0.0351437699681
Japan_Travel	6	0.669009584665
L_RelaxEnjoy	2	0.00511182108626
Teacher	12	0.0926517571885
AfterPhD	6	0.0268370607029
