board	degree	nordegree
car	36	22.0681551116
creditcard	8	6.21957277695
NightLife	5	4.73381730188
Android	5	4.51008645533
LinKou	4	3.75975975976
sex	8	3.62268518519
Taoyuan	4	2.96823138928
Hsinchu	4	2.80843427546
MRT	4	2.7735932654
MobileComm	5	2.57401315789
MenTalk	7	2.22391392611
Boy-Girl	3	2.06646126761
Sad	2	1.6882416397
Salary	2	1.47294117647
Militarylife	2	1.39982110912
iPod	1	0.998086734694
Paradox	1	0.996180776575
AskBoard	1	0.991133628879
Kaohsiung	2	0.986448156319
elderly	1	0.983040201005
Nurse	1	0.960712093309
AllTogether	2	0.959828273536
Koei	1	0.953686776356
Warfare	1	0.933214072749
EAseries	1	0.906720741599
Cancer	1	0.865118850193
Hunter	1	0.852861035422
Gossiping	17	0.844790905916
Examination	1	0.827604442094
iPhone	1	0.797249108507
PlayStation	1	0.719209558824
WomenTalk	3	0.714938328004
TaiwanDrama	1	0.563152213026
movie	1	0.373152122079
Wanted	3	0.333144114099
Baseball	1	0.172928176796
