board	degree	nordegree
CTSH91305	1	1565.0
JOB-Hunting	4	463.703703704
kartrider	1	391.25
Google	4	284.545454545
study	2	240.769230769
Lawyer	1	195.625
part-time	4	41.4569536424
Android	2	36.8235294118
Daan	2	33.1216931217
cat	2	25.140562249
Soft_Job	1	22.0422535211
Design	1	14.6261682243
TaichungBun	3	13.8088235294
cookclub	1	10.7191780822
job	1	10.1623376623
NBA	3	4.66236345581
Wanted	6	4.49712643678
CN_Entertain	2	3.97712833545
MiamiHeat	1	1.17492492492
Tainan	1	0.852861035422
movie	1	0.59528337771
forsale	1	0.081757392122
Gossiping	1	0.0522921678696
