Name	Degree	NorDegree
Ourmovies	1	0.00830670926518
ServiceInfo	1	0.0159744408946
Marketing	1	0.0140575079872
unemployed	1	0.0300319488818
learnyf	1	0.230670926518
Refresh	1	0.218530351438
V_ScHooL	2	0.0773162939297
Taoyuan	1	0.347603833866
CareerPlan	1	0.0313099041534
Design	1	0.0683706070288
AsiaMovies	1	0.00638977635783
Gossiping	3	19.1233226837
Aviation	1	0.453674121406
share	1	0.0268370607029
Hate	1	11.3265175719
NewActivity	1	0.480511182109
toberich	1	0.0945686900958
TaichungBun	1	0.651757188498
