board	degree	nordegree
Raptors	324	110.494661146
Hornets	252	99.0406830738
tabletennis	216	92.0337598693
BLAZERS	198	88.6863194047
G-S-WARRIORS	180	84.2152466368
GO	162	80.1802656546
LaClippers	126	69.9751596877
PACERS	126	69.6292372881
Thunder	126	69.0683012259
MiamiHeat	126	68.0669658267
Hawks	108	63.9017013233
CN_Entertain	126	62.8193692259
Palmar_Drama	108	58.8714733542
NTU	108	56.9858395145
Cavaliers	90	56.725734998
RealMadrid	72	48.6108714409
Gamesale	80	41.7611741161
WesternMusic	42	40.2510716473
FCBarcelona	54	39.9763481552
ChicagoBulls	54	39.9763481552
Japan_Travel	64	38.3460949464
Soccer	40	29.5422369042
Nets	36	29.1464045525
Celtics	36	28.4545454545
Atletico	36	27.8772884711
GossipPicket	48	26.6572036906
ManUtd	22	19.2453884852
FCBayern	19	16.9044911882
Wizards	18	16.0971428571
Orl-Magic	18	16.0971428571
Lionel_Messi	18	16.0971428571
LFP	18	16.0971428571
CONCACAF	18	16.0971428571
BVB_09	18	16.0971428571
Argentina	18	16.0971428571
ManCity	18	16.0787671233
Bundesliga	18	16.0787671233
SuperHeroes	18	15.1207729469
MLB	18	10.654311649
Gossiping	160	7.95097323215
Elephants	54	6.27860326895
RS	6	5.8650843223
HatePolitics	16	5.0719060158
HelpBuy	14	4.34894799524
C_Chat	16	4.18309388573
Rhinos	52	4.09459119497
CGI-Game	4	3.93463230673
Little-Games	4	3.85943279901
Baseball	16	2.76685082873
Hattrick	2	1.98226725776
Old-Games	2	1.8664281455
LeicesterCFC	2	1.8250728863
Liverpool	1	0.993650793651
Chelsea	1	0.993020304569
Koei	1	0.953686776356
