board	degree	nordegree
WarringState	4	1192.38095238
MartialArts	4	782.5
NBA	28	406.143661039
DummyHistory	5	175.448430493
Spurs	4	100.16
historia	5	74.3821292776
Gossiping	35	64.0579056402
Military	4	57.1689497717
book	2	37.7108433735
HatePolitics	8	29.7034400949
HK-movie	1	24.453125
Militarylife	3	20.9910581222
Koei	1	20.5921052632
CATCH	1	11.0211267606
gallantry	1	10.5743243243
KanColle	1	4.02313624679
car	1	1.58400809717
TaiwanDrama	1	1.28912685338
Kaohsiung	1	0.973258706468
C_Chat	1	0.353992309432
WomenTalk	1	0.31287485006
