board	degree	nordegree
Chi-Gong	1	521.666666667
meditation	1	391.25
Folklore	2	133.191489362
T-I-R	1	71.1363636364
STS	1	71.1363636364
Monotheism	1	71.1363636364
Marxism	1	71.1363636364
Learn_Buddha	1	71.1363636364
HumService	1	71.1363636364
Hakka-Dream	1	71.1363636364
China	1	71.1363636364
Atheism	1	71.1363636364
Ancient	1	71.1363636364
IGuanTao	1	65.2083333333
Feminism	1	62.6
W-Philosophy	1	46.0294117647
soul	1	42.2972972973
Confucianism	1	42.2972972973
NewAge	1	38.1707317073
Buddha	1	37.2619047619
Aboriginal	1	23.7121212121
Christianity	1	17.1978021978
Buddhism	1	16.8279569892
Catholic	1	11.0992907801
