Name	Degree	NorDegree
GossipPicket	1	0.800638977636
hypermall	3	0.0434504792332
sex	2	1.20830670927
Aromatherapy	6	0.020447284345
biker	1	0.367412140575
Kaohsiung	1	1.02747603834
love-vegetal	2	0.0357827476038
WomenTalk	6	3.19616613419
Yunlin	1	0.0741214057508
MenTalk	5	2.14760383387
HsinChuang	5	0.17571884984
Food	10	0.792971246006
movie	3	1.67987220447
True-Escape	1	0.00958466453674
Boy-Girl	1	0.451757188498
Korea_Travel	1	0.0849840255591
PublicIssue	1	0.442172523962
Instant_Food	1	0.0121405750799
GetMarry	4	0.146325878594
Tainan	5	1.17252396166
EAseries	1	0.102875399361
Philippines	1	0.00830670926518
BeautySalon	13	0.108626198083
einvoice	1	0.0619808306709
Chiayi	1	0.113099041534
BeautyMarket	1	1.06645367412
BabyMother	8	0.345047923323
ask	6	0.564217252396
BigBanciao	1	0.189137380192
e-shopping	1	0.182108626198
TaichungBun	1	0.651757188498
Sony-style	1	0.0223642172524
Wanted	1	8.00511182109
baking	12	0.05303514377
HatePolitics	4	2.15463258786
Snacks	1	0.0191693290735
Gossiping	13	19.1233226837
MuscleBeach	1	0.193610223642
HandMade	1	0.0268370607029
HateP_Picket	3	0.174440894569
part-time	1	0.385942492013
points	1	0.0696485623003
marriage	1	0.215335463259
soho	1	0.029392971246
Preschooler	5	0.0325878594249
NewActivity	1	0.480511182109
Japan_Travel	3	0.669009584665
drawing	1	0.0670926517572
