board	degree	nordegree
HelpBuy	19	5.90214370782
Car-rent	3	2.96776232617
Rent_tao	3	2.34632683658
AndroidDev	2	1.98101265823
NTUST_Talk	2	1.93209876543
bicycle	2	1.83793305931
Plant	2	1.75743964065
Chat82gether	2	1.29392310872
BuyTogether	2	1.2396039604
optical	1	0.988005050505
CYCU_Talk	1	0.960122699387
baking	1	0.94963592233
EuropeTravel	1	0.921130076516
Tainan	2	0.920588235294
hairdo	1	0.915740198947
cat	1	0.862734288864
LoL	3	0.790005047956
BikerShop	1	0.614689709348
HardwareSale	1	0.604947816003
MacShop	1	0.593477436481
forsale	7	0.529048147969
Gossiping	10	0.496935827009
Kaohsiung	1	0.493224078159
Drama-Ticket	1	0.416999733546
Clothes	1	0.198126345107
