board	degree	nordegree
Lawyer	1	195.625
Mancare	1	111.785714286
tattoo_ring	1	97.8125
PttLifeLaw	2	76.3414634146
TaichungBun	7	75.181372549
BeautyBody	1	74.5238095238
WomenTalk	11	37.8578568573
BeautySalon	2	36.8235294118
rabbit	1	28.9814814815
LAW	1	18.4117647059
StupidClown	2	15.4187192118
TuCheng	1	15.1941747573
graduate	1	14.2272727273
MakeUp	1	12.0384615385
toberich	1	10.5743243243
Stock	2	7.2706155633
BuyTogether	2	6.52083333333
marvel	1	5.71167883212
AllTogether	2	3.69103773585
Rent_tao	1	3.58944954128
joke	2	3.51290684624
home-sale	1	2.74561403509
car	1	1.58400809717
Test	1	0.705590622182
Wanted	2	0.499680715198
Gossiping	2	0.209168671478
