board	degree	nordegree
TaiwanDrama	153	30177.1705107
SEVENTEEN	117	29187.0367847
KoreanPop	90	14069.3673696
VIXX	54	11212.6289926
TWICE	75	10696.3851762
KR_Entertain	72	3304.66802444
FTV	18	2897.48571429
GFRIEND	5	1057.43243243
I.O.I	9	627.54950495
BlockB	11	622.911184211
YGFamily	11	480.621827411
SuperJunior	11	335.159292035
GirlsDay	8	321.025641026
EXID	3	40.474137931
SISTAR	2	30.3883495146
JYPnation	2	16.1340206186
SecretGirls	1	15.0480769231
Rainbow	1	15.0480769231
KR_1N2D	1	15.0480769231
KARA	1	15.0480769231
JoonYoung	1	15.0480769231
BraveSound	1	15.0480769231
ZEA	1	14.6261682243
We2NE1	1	14.6261682243
AfterSchool	1	14.6261682243
JessicaJung	1	13.0416666667
NineMuses	1	12.9338842975
MAMAMOO	1	10.3642384106
AOA	1	9.72049689441
Gossiping	1	0.0522921678696
