board	degree	nordegree
forsale	4917	1976639.39426
BeautyMarket	402	151534.008388
memento	73	32577.6757812
Drama-Ticket	190	25821.0694698
Chat82gether	112	22987.5409836
RockMetal	25	16302.0833333
Music-Sell	25	13585.0694444
BabyProducts	111	12669.0965834
HelpBuy	114	5856.24532105
BuyTogether	58	5484.02083333
Perfume_Shop	31	3826.88295165
BigBanciao	18	1713.04054054
JYJ	1	1565.0
MakeUp	11	1456.65384615
MuscleBeach	15	1162.12871287
Yunlin	9	1092.80172414
e-shopping	12	790.736842105
YuanChuang	3	782.5
MartialArt	1	782.5
PingTung	9	573.597285068
Design	6	526.542056075
give	20	526.050420168
barterbooks	19	461.572712418
FamilyCircle	1	391.25
Lifeismoney	8	295.457227139
equal_change	12	291.162790698
HsinTien	4	197.165354331
Therapist	1	195.625
GetMarry	5	170.851528384
Jewelry	2	152.682926829
NCU_Talk	2	133.191489362
Rent_tao	6	129.220183486
watch	3	105.111940299
mobilesales	8	93.6950420954
photo-buy	2	93.4328358209
AllTogether	10	92.2759433962
NTU_GoodLife	5	80.1741803279
Salary	5	69.8660714286
Tainan	9	69.0817438692
BabyMother	4	46.3703703704
home-sale	4	43.9298245614
Gossiping	25	32.6826049185
DC_SALE	2	25.5510204082
WomenTalk	9	25.3428628549
MoveHouse	1	23.7121212121
BigSanchung	2	22.8467153285
THSRshare	1	22.0422535211
AC_Sale	1	15.8080808081
TaichungBun	3	13.8088235294
Audiophile	1	12.1317829457
BoardGame	1	8.69444444444
e-coupon	2	8.10880829016
SportsShop	1	6.28514056225
Japan_Travel	2	5.97898758357
MacShop	2	5.83955223881
MobileComm	2	4.24406779661
Hsinchu	1	2.35692771084
BikerShop	1	1.59531090724
Wanted	3	1.1242816092
Kaohsiung	1	0.973258706468
