Name	Degree	NorDegree
battlegirlhs	1	0.138019169329
Palmar_Drama	15	0.834504792332
Thunder	9	0.82428115016
Little-Games	1	0.0364217252396
Gossiping	111	19.1233226837
SENIORHIGH	3	0.157827476038
Examination	5	0.208306709265
Test	41	1.41725239617
ID_Problem	2	0.143769968051
studyabroad	1	0.0428115015974
LoL	6	2.79744408946
XBOX	1	0.0492012779553
IdolMaster	5	0.0555910543131
Hearthstone	1	0.349520766773
NBA	13	1.9303514377
Stock	2	0.550159744409
Warfare	1	0.0715654952077
NCU_Talk	1	0.0300319488818
DMM_GAMES	7	0.0153354632588
translator	1	0.00447284345048
C_Chat	82	2.8249201278
Powerful_PRO	5	0.020447284345
Military	1	0.279872204473
Spurs	9	0.159744408946
TaichungBun	1	0.651757188498
fastfood	2	0.0313099041534
DSLR	5	0.0453674121406
Office	6	0.0210862619808
Wargaming	13	0.0345047923323
joke	6	1.13865814696
ask	6	0.564217252396
Live	3	0.19552715655
Rent_ya	2	0.205111821086
MobileComm	2	0.94249201278
CFantasy	18	0.274760383387
Hate	1	11.3265175719
