board	degree	nordegree
BTS	80	79492.0634921
TaiwanDrama	170	37255.7660626
SEVENTEEN	130	36033.3787466
APINK	90	19353.4351145
I.O.I	48	17850.2970297
VIXX	60	13842.7518428
TWICE	80	12170.109356
B.A.P	7	10955.0
fx	10	8694.44444444
KoreaStar	31	8545.25568182
SHINee	10	7825.0
CNBLUE	10	4118.42105263
FTV	20	3577.14285714
GFRIEND	9	3426.08108108
BEAST	3	2817.0
Shinhwa	6	2086.66666667
NineMuses	11	1565.0
INFINITE	3	1565.0
YGFamily	17	1147.93147208
LineGames	4	569.090909091
EXO	4	521.666666667
BlockB	10	514.802631579
KoreaDrama	6	411.240875912
SuperJunior	10	276.991150442
MapleStory	2	260.833333333
Realityshow	2	231.851851852
Zombie	2	201.935483871
AOA	4	155.527950311
Buzz_Theater	2	62.6
ZEA	2	58.5046728972
Q_ary	1	43.4722222222
Gossiping	26	35.3495054798
joke	5	21.955667789
Test	5	17.6397655546
KR_Entertain	5	15.9368635438
graduate	1	14.2272727273
EAseries	1	9.72049689441
Hate	8	5.65045695588
Stock	1	1.81765389082
LoL	2	1.42987665601
Drama-Ticket	1	0.715265082267
forsale	2	0.327029568488
