Name	Degree	NorDegree
Palmar_Drama	18	0.834504792332
Thunder	21	0.82428115016
Bundesliga	3	0.119488817891
Elephants	9	7.60063897764
LaClippers	21	0.800638977636
tabletennis	36	1.34696485623
Wizards	3	0.11821086262
Argentina	3	0.11821086262
Soccer	6	0.353993610224
SuperHeroes	3	0.190415335463
ChicagoBulls	9	0.350798722045
Cavaliers	15	0.586581469649
PACERS	21	0.809584664537
CN_Entertain	21	1.00575079872
LFP	3	0.11821086262
MiamiHeat	21	0.851118210863
FCBayern	3	0.123961661342
BVB_09	3	0.11821086262
MLB	3	0.68945686901
G-S-WARRIORS	30	1.13738019169
Hawks	18	0.690095846645
Lionel_Messi	3	0.11821086262
CONCACAF	3	0.11821086262
ManCity	3	0.119488817891
RealMadrid	12	0.481150159744
Orl-Magic	3	0.11821086262
Celtics	6	0.26517571885
GO	27	1.02044728435
Atletico	6	0.291373801917
Raptors	54	1.93226837061
ManUtd	3	0.143130990415
Nets	6	0.235143769968
Rhinos	6	11.6996805112
NTU	18	0.895207667732
BLAZERS	33	1.23258785942
FAPL	54	2.25431309904
Hornets	42	1.54440894569
