board	degree	nordegree
forsale	1065	92731.2780796
JYPnation	142	81331.5979381
Buzz_Theater	71	78891.65
ID_Problem	71	35062.9555556
ChrisLiao	1	223.571428571
joke	15	197.601010101
TurtleSoup	3	130.416666667
Songs	1	57.962962963
SevenKnights	1	50.4838709677
Office	1	47.4242424242
TimmyJohnny	1	38.1707317073
popmusic	1	36.3953488372
RockMetal	1	26.0833333333
guitar	1	23.7121212121
WesternMusic	1	23.0147058824
Accounting	1	9.66049382716
Salary	1	2.79464285714
PlayStation	1	2.56137479542
ask	1	1.77236693092
PttEarnMoney	4	1.76823670645
