board	degree	nordegree
prozac	13	1653.03125
PoliceRadio	1	1565.0
Zastrology	10	478.593272171
Cancer	8	410.491803279
Capricornus	4	291.162790698
Scorpio	4	245.490196078
Taurus	2	223.571428571
Leo	3	210.223880597
Pisces	3	192.945205479
Aries	3	176.0625
Libra	3	167.678571429
Gemini	2	136.086956522
Sagittarius	3	112.68
adulation	2	111.785714286
Car-rent	1	92.0588235294
Aquarius	2	88.1690140845
Instant_Mess	1	86.9444444444
lesbian	1	18.4117647059
iPhone	1	3.93216080402
Boy-Girl	1	2.21357850071
Wanted	1	0.124920178799
Gossiping	1	0.0522921678696
