board	degree	nordegree
NTUEE103	1	782.5
NTUEE102	1	782.5
teaching	1	313.0
part-time	10	259.105960265
need_student	2	215.862068966
Immigration	1	111.785714286
CS_TEACHER	1	82.3684210526
HANGUKMAL	1	78.25
Actuary	1	60.1923076923
Francais	1	57.962962963
Wine	1	52.1666666667
toberich	2	42.2972972973
TOEFL_iBT	1	26.9827586207
TOEIC	1	22.3571428571
Facebook	1	12.7235772358
hairdo	1	10.8680555556
job	1	10.1623376623
SENIORHIGH	1	6.33603238866
BigBanciao	1	5.28716216216
nb-shopping	1	4.65773809524
Gossiping	9	4.23566559743
happy	1	4.20698924731
friends	1	3.04474708171
BabyMother	1	2.89814814815
Chat82gether	1	1.83255269321
TaichungBun	1	1.53431372549
G-S-WARRIORS	1	0.879213483146
Tainan	1	0.852861035422
sex	1	0.827604442094
WomenTalk	1	0.31287485006
Wanted	1	0.124920178799
Hate	1	0.0882883899357
forsale	1	0.081757392122
