board	degree	nordegree
MeganLai	130	87577.8145695
SuperJunior	91	22937.6371681
CN_Entertain	130	16803.3672173
Roy	2	173.888888889
Nylon	2	173.888888889
yoyo	1	82.3684210526
irons	1	82.3684210526
iamjoe619	1	82.3684210526
ekin_ho	1	82.3684210526
Leehom	1	82.3684210526
LOVE-EDDY	1	82.3684210526
LEGO	1	82.3684210526
JamesWen	1	82.3684210526
HAO-SHIANG	1	82.3684210526
Fallinlove	1	82.3684210526
DT_Board	1	82.3684210526
Bii	1	74.5238095238
Crowd	1	31.9387755102
Diary	5	25.0801282051
KingOne	1	2.01935483871
give	1	1.31512605042
Test	1	0.705590622182
