Name	Degree	NorDegree
e-coupon	2	0.493290734824
heart	3	0.515654952077
chatskill	1	0.00575079872204
adulation	3	0.0357827476038
Memory	2	0.0900958466454
WomenTalk	1	3.19616613419
Lonely	8	0.222364217252
MenTalk	16	2.14760383387
Beauty	12	0.750159744409
Boy-Girl	1	0.451757188498
LoL	1	2.79744408946
Leo	1	0.0428115015974
Diary	36	0.996805111821
CATCH	2	0.0907348242812
Wanted	54	8.00511182109
YGFamily	2	0.251757188498
Dreamland	3	0.0504792332268
happy	14	0.237699680511
funeral	1	0.00575079872204
dreams-wish	4	0.109265175719
Gossiping	6	19.1233226837
kindness	3	0.0108626198083
Broken-heart	2	0.0274760383387
FORMULA1	2	0.134185303514
Oracles	2	0.0108626198083
DietDiary	12	0.0645367412141
Hate	95	11.3265175719
