board	degree	nordegree
HELLOWORLD	2	89.4285714286
wonderland	1	43.4722222222
iELC	1	43.4722222222
howtztravel	1	43.4722222222
e-Business	1	43.4722222222
Sassy-babe	1	43.4722222222
Progressive	1	43.4722222222
NTUrefined	1	43.4722222222
NTUTradOpera	1	43.4722222222
NTUSNews	1	43.4722222222
NTUPR	1	43.4722222222
NTUNTE	1	43.4722222222
NTUMUN	1	43.4722222222
NTUDesign	1	43.4722222222
NTUDT	1	43.4722222222
NTUChallenge	1	43.4722222222
NTU-IAS	1	43.4722222222
MED_serve	1	43.4722222222
GOFORFIENDS	1	43.4722222222
Film-Club	1	43.4722222222
CYPA	1	43.4722222222
CSCommunity	1	43.4722222222
CLUB_KABA	1	43.4722222222
CCYS	1	43.4722222222
AquaPet	1	43.4722222222
AD	1	43.4722222222
uni-talk	1	41.1842105263
Alternative	1	41.1842105263
A-UPUP	1	41.1842105263
TravelGuy	1	38.1707317073
NTU-Taipei	1	33.2978723404
ASES-Taiwan	1	33.2978723404
Nurse	1	24.453125
CLOCA	1	23.0147058824
ZACTION	1	21.4383561644
Taoyuan	1	2.87683823529
