board	degree	nordegree
Network	1	782.5
Anti-Fake	2	695.555555556
Depstore	1	313.0
Mix_Match	2	298.095238095
AskBoard	1	111.785714286
Suit_Style	1	104.333333333
Actuary	1	60.1923076923
TamShui	1	52.1666666667
GTA	1	46.0294117647
give	5	32.8781512605
fastfood	1	31.9387755102
Food	5	31.5269943594
WOW	2	25.9751037344
SportsShop	2	25.140562249
TaichungBun	4	24.5490196078
SportLottery	2	20.5921052632
Rent_tao	2	14.3577981651
Mavericks	1	14.0990990991
MakeUp	1	12.0384615385
bicycle	1	11.3405797101
E-appliance	1	8.64640883978
mobilesales	2	5.85594013096
forsale	8	5.23247309581
Gossiping	8	3.34669874365
Salary	1	2.79464285714
HardwareSale	1	1.5313111546
Kaohsiung	1	0.973258706468
joke	1	0.87822671156
movie	1	0.59528337771
LoL	1	0.357469164002
Baseball	1	0.209084836339
Wanted	1	0.124920178799
