board	degree	nordegree
forsale	321	8424.36344165
barterbooks	71	6445.39624183
NTU-Textbook	2	695.555555556
NCCU_Info	2	626.0
FCU_GoodLife	4	284.545454545
MP3-player	2	284.545454545
BabyProducts	14	201.537450723
BeautyMarket	13	158.4691432
TKU_info	1	130.416666667
Starbucks	1	130.416666667
ShuangHe	5	114.400584795
travel	6	79.5762711864
Zhongshan	2	54.9122807018
e-coupon	5	50.6800518135
yoga	1	48.90625
E-appliance	2	34.5856353591
SMSlife	1	33.2978723404
Daan	2	33.1216931217
NTUST_Talk	1	28.4545454545
MoveHouse	1	23.7121212121
PhD	1	21.1486486486
NTU	4	17.8729478944
LicenseShop	1	15.8080808081
NCCU	1	14.3577981651
MacShop	3	13.1389925373
HsinTien	1	12.3228346457
SongShan	1	11.3405797101
Miaoli	1	10.2287581699
Rent_apart	1	9.0988372093
equal_change	2	8.08785529716
Clothes	5	6.17698137038
memento	1	6.11328125
mobilesales	2	5.85594013096
Rent_ya	1	4.8753894081
HelpBuy	2	1.80247624532
joke	1	0.87822671156
Tainan	1	0.852861035422
Lions	1	0.499202551834
Wanted	1	0.124920178799
