board	degree	nordegree
BabyProducts	81	6746.36333771
marriage	26	3139.28783383
Preschooler	10	3068.62745098
Game-Talk	1	1565.0
ChangHua	21	1526.91371681
babysitte	3	1408.5
Lifeismoney	14	904.837758112
Miaoli	9	828.529411765
Wen-Shan	8	770.461538462
cookclub	8	686.02739726
share	4	596.19047619
PingTung	9	573.597285068
Stall	3	563.4
Actuary	3	541.730769231
Bunco	1	521.666666667
Bilk	1	521.666666667
SpaceArt	2	391.25
e-shopping	8	351.438596491
Doctor-Info	3	327.558139535
intltrade	1	313.0
global_univ	1	313.0
homemaker	2	284.545454545
TW-language	4	269.247311828
allergy	1	260.833333333
give	14	257.764705882
GetMarry	6	246.026200873
drawing	4	238.476190476
tax	4	236.226415094
JeannieShieh	1	223.571428571
forsale	50	204.393480305
Nangang	4	195.625
KIDs	1	195.625
Hsinchu	9	190.911144578
Food	12	181.59548751
HandMade	2	149.047619048
HelpBuy	18	146.000575871
Taiwanlit	2	142.272727273
unemployed	2	133.191489362
Korea	2	130.416666667
Wanhua	1	130.416666667
Tainan	12	122.811989101
Keelung	3	122.47826087
JOB-Hunting	2	115.925925926
Hotel	3	105.902255639
Jinmen	2	104.333333333
Taoyuan	6	103.566176471
home-sale	6	98.8421052632
MoveHouse	2	94.8484848485
Aboriginal	2	94.8484848485
Germany	1	92.0588235294
Car-rent	1	92.0588235294
BigBanciao	4	84.5945945946
CS_TEACHER	1	82.3684210526
Insurance	2	80.2564102564
E-appliance	3	77.817679558
WomenTalk	15	70.3968412635
Linguistics	1	68.0434782609
Texas	1	62.6
Pharmacy	1	62.6
BigPeitou	2	60.7766990291
AnimalGoods	1	60.1923076923
Windows	2	59.619047619
points	2	57.4311926606
creditcard	4	55.8928571429
TamShui	1	52.1666666667
BigSanchung	3	51.4051094891
HsinTien	2	49.2913385827
NailSalon	1	48.90625
Aromatherapy	1	48.90625
Tea	1	47.4242424242
KoreaStudy	1	44.7142857143
Teacher	2	43.1724137931
BL	1	42.2972972973
TaichungBun	5	38.3578431373
Aussiekiwi	1	37.2619047619
Tai-travel	2	37.0414201183
BeautySalon	2	36.8235294118
Aves	1	35.5681818182
Kaohsiung	6	35.0373134328
dog	2	34.5856353591
HomeTeach	1	30.0961538462
Shu-Lin	1	21.1486486486
barterbooks	4	20.4575163399
WorkanTravel	1	17.7840909091
Chat82gether	3	16.4929742389
Scorpio	1	15.3431372549
TuCheng	1	15.1941747573
Gossiping	17	15.1124365143
Rent_tao	2	14.3577981651
TAXI	1	13.8495575221
Sijhih	1	13.4913793103
Tech_Job	2	11.8560606061
CarShop	1	11.5925925926
CVS	1	11.3405797101
China-Drama	1	11.2589928058
prozac	1	9.78125
Eng-Class	1	9.15204678363
Badminton	1	9.04624277457
Boy-Girl	2	8.85431400283
travel	2	8.8418079096
Plant	1	7.24537037037
car	2	6.33603238866
cat	1	6.28514056225
MacShop	2	5.83955223881
MobileComm	2	4.24406779661
Steam	1	4.21832884097
Clothes	4	3.95326807704
iPhone	1	3.93216080402
Neihu	1	3.0626223092
part-time	1	2.59105960265
Wanted	4	1.99872286079
BuyTogether	1	1.63020833333
Japan_Travel	1	1.49474689589
mobilesales	1	1.46398503274
BeautyMarket	1	0.937687237867
sex	1	0.827604442094
movie	1	0.59528337771
HatePolitics	1	0.464116251483
LoL	1	0.357469164002
