Name	Degree	NorDegree
Palmar_Drama	12	0.834504792332
LaClippers	14	0.800638977636
Thunder	14	0.82428115016
Bundesliga	2	0.119488817891
Tennis	6	0.145047923323
GO	18	1.02044728435
tabletennis	24	1.34696485623
Wizards	2	0.11821086262
MobileComm	1	0.94249201278
Argentina	2	0.11821086262
Soccer	4	0.353993610224
Android	1	0.108626198083
SuperHeroes	2	0.190415335463
WomenTalk	12	3.19616613419
ChicagoBulls	6	0.350798722045
Cavaliers	10	0.586581469649
movie	2	1.67987220447
BLAZERS	22	1.23258785942
LoL	10	2.79744408946
CN_Entertain	14	1.00575079872
LFP	2	0.11821086262
MiamiHeat	14	0.851118210863
FCBayern	2	0.123961661342
BVB_09	2	0.11821086262
MLB	2	0.68945686901
G-S-WARRIORS	20	1.13738019169
Hawks	12	0.690095846645
Lionel_Messi	2	0.11821086262
Mavericks	4	0.0709265175719
CONCACAF	2	0.11821086262
ManCity	2	0.119488817891
FCBarcelona	6	0.350798722045
Jeremy_Lin	2	0.102236421725
RealMadrid	8	0.481150159744
Orl-Magic	2	0.11821086262
Celtics	4	0.26517571885
Rockets	6	0.0670926517572
Gossiping	41	19.1233226837
Raptors	36	1.93226837061
Steam	1	0.237060702875
ManUtd	2	0.143130990415
Hornets	28	1.54440894569
Rhinos	4	11.6996805112
NTU	12	0.895207667732
PACERS	14	0.809584664537
FAPL	36	2.25431309904
Elephants	8	7.60063897764
Nets	4	0.235143769968
