board	degree	nordegree
NBAEasyChat	9	8.7213622291
FTV	4	3.59770114943
UniversityTV	3	2.92341220423
Hip-Hop	3	2.92159303049
electronic	3	2.7408056042
movie	7	2.61206485455
CN_Entertain	4	1.99426568971
Baseball	11	1.90220994475
FORMULA1	2	1.76338028169
Hunter	2	1.70572207084
fastfood	1	0.969640644362
einvoice	1	0.941636582431
China-Drama	1	0.918427230047
Gossiping	18	0.894484488617
Japandrama	1	0.890722822994
AKB48	1	0.860836083608
marvel	1	0.851005981512
iPhone	1	0.797249108507
Hsinchu	1	0.702108568865
Monkeys	2	0.538819073851
MobileComm	1	0.514802631579
NBA	1	0.341255996511
Lions	1	0.332978723404
Rhinos	1	0.0787421383648
