board	degree	nordegree
forsale	820	61.9742116193
HelpBuy	192	59.6427153632
Clothes	190	37.6440055703
e-coupon	24	16.0718870347
Romances	16	15.7682619647
memento	12	10.313014827
RENE	9	8.88083228247
equal_change	12	8.0290722531
YomiuriGIANT	8	7.82989368355
WeiBird	8	7.81035558328
GambleGhost	560	7.59642888099
BuyTogether	10	6.19801980198
POWERSTATION	6	5.97708465945
YGFamily	7	5.59213884635
BigShiLin	6	5.47202797203
TaichungBun	9	5.44874274662
Japan_Travel	9	5.39241960184
clmusic	5	4.91520100503
Marines	5	4.91520100503
Digitalhome	5	4.80061349693
Taipei	6	4.78105906314
Tour-Agency	5	4.67443249701
creditcard	6	4.66467958271
Waa	4	3.98980242192
Supermission	4	3.98218829517
Chat82gether	6	3.88176932617
Hualien	4	3.73063170441
BoardGame	4	3.58739255014
mobilesales	6	3.56492027335
BigBanciao	4	3.36378291241
ShuangHe	4	3.2826428946
Neihu	4	3.01541425819
TWopera	3	2.99235181644
JeannieShieh	3	2.98664122137
PttEarnMoney	30	2.9855017169
movie	8	2.98521697663
finding	3	2.98095238095
BB-Love	3	2.92341220423
Perfume	3	2.9197761194
NIHONGO	3	2.87683823529
car-pool	3	2.7201622248
Daan	3	2.67673888255
gay	3	2.59249033683
Refresh	3	2.46198217095
Baseball	14	2.42099447514
HardwareSale	4	2.41979126401
iPhone	3	2.39174732552
Tainan	5	2.30147058824
Taoyuan	3	2.22617354196
travel	3	2.06555213374
BabyProducts	4	2.02785876255
Leon_Lai	2	1.99744735163
INFINITE	2	1.98856416773
HanshinTiger	2	1.98226725776
Fighters	2	1.98226725776
Carps	2	1.98226725776
BayStars	2	1.98226725776
MayDay	2	1.96608040201
littlegift	2	1.92733990148
SNSD	2	1.91203420892
lesbian	2	1.89696969697
Audiophile	2	1.84769775679
watch	2	1.84226015303
Eason	2	1.67738478028
nmsmusic	2	1.61174047374
Gamesale	3	1.56604402935
MobileComm	3	1.54440789474
Hsinchu	2	1.40421713773
WomenTalk	5	1.19156388001
MacShop	2	1.18695487296
give	2	1.13611615245
ck56th305	1	0.999361430396
Takarazuka	1	0.999361430396
SCANDAL	1	0.999361430396
Best-Rulin	1	0.999361430396
D.C.W.	1	0.998723675814
Anti-Cancer	1	0.997450605481
pal	1	0.996180776575
KAT-TUN	1	0.995547073791
puzzle	1	0.993020304569
Starbucks	1	0.992390615092
Disney	1	0.992390615092
Brand	1	0.992390615092
Mancare	1	0.991133628879
backQuarter	1	0.990506329114
dance	1	0.989879822897
Transfer	1	0.988005050505
SHINee	1	0.98738170347
Mix_Match	1	0.986759142497
Conan	1	0.983658076681
studyteacher	1	0.979349186483
CNBLUE	1	0.97629444791
e-seller	1	0.97507788162
Jewelry	1	0.974470734745
popmusic	1	0.973258706468
SailorMoon	1	0.970843672457
BeautyMarket	2	0.967841682127
MoveHouse	1	0.959534028204
WesternMusic	1	0.958358848745
THSRshare	1	0.956601466993
Shu-Lin	1	0.954850518609
Insurance	1	0.952525867316
stationery	1	0.95021250759
MysticWiz	1	0.946191051995
DietDiary	1	0.9393757503
points	1	0.934886499403
Zhongshan	1	0.93210244193
MakeUp	1	0.923303834808
Korea_Travel	1	0.921672555948
hairdo	1	0.915740198947
China_travel	1	0.914135514019
ToS	1	0.909355026148
Headphone	1	0.90777262181
EAseries	1	0.906720741599
BeautySalon	1	0.902017291066
dog	1	0.896334478809
PingTung	1	0.876259798432
MeganLai	1	0.838243170862
Perfume_Shop	1	0.799284984678
ChangHua	1	0.775904809122
Tech_Job	1	0.747730530339
home-sale	1	0.733021077283
Boy-Girl	1	0.688820422535
KoreanPop	1	0.634630981346
Elephants	5	0.581352154532
AllTogether	1	0.479914136768
Wanted	3	0.333144114099
LoL	1	0.263335015985
Hate	3	0.243377740915
Gossiping	2	0.0993871654018
