board	degree	nordegree
Zastrology	18	14.8890063425
Cancer	16	13.8419016031
Libra	5	4.74530018193
Capricornus	5	4.7395517868
Sagittarius	5	4.63017751479
Leo	4	3.83578431373
Virgo	4	3.82874617737
Pisces	4	3.82173382173
Aries	3	2.85410334347
Tour-Agency	3	2.80465949821
Gamesale	5	2.61007338225
Taurus	2	1.96484620213
Gemini	2	1.94289261328
Aquarius	2	1.91320293399
LinKou	2	1.87987987988
J-PopStation	1	0.996180776575
Seattle	1	0.993650793651
FengYuan	1	0.985516372796
MAC	1	0.924394565859
friends	1	0.752765752766
BabyMother	1	0.743467933492
WomenTalk	3	0.714938328004
Boy-Girl	1	0.688820422535
TaichungBun	1	0.605415860735
give	1	0.568058076225
Diary	1	0.5008
Tainan	1	0.460294117647
Wanted	3	0.333144114099
C_Chat	1	0.261443367858
Gossiping	4	0.198774330804
