board	degree	nordegree
CAR-TUNING	1	313.0
cohabitation	1	260.833333333
EZsoft	1	223.571428571
EDR	2	208.666666667
forsale	42	144.220039703
E-appliance	4	138.342541436
piano	1	130.416666667
BikerShop	9	129.220183486
car	9	128.30465587
Holland	1	120.384615385
aqua-shop	3	105.902255639
StrikeShoot	1	104.333333333
Bluetooth	1	97.8125
NIHONGO	2	93.4328358209
Car-rent	1	92.0588235294
NailSalon	1	48.90625
Loan	1	47.4242424242
car-pool	2	38.8819875776
HardwareSale	5	38.282778865
mobilesales	5	36.5996258185
FORMULA1	2	29.8095238095
Digitalhome	1	24.0769230769
nb-shopping	2	18.630952381
NCHUS	1	16.4736842105
give	3	11.8361344538
AllTogether	3	8.30483490566
PingTung	1	7.0814479638
DC_SALE	1	6.38775510204
Gossiping	11	6.32735231222
SportsShop	1	6.28514056225
BabyProducts	2	4.11300919842
BabyMother	1	2.89814814815
part-time	1	2.59105960265
Hsinchu	1	2.35692771084
Baseball	3	1.88176352705
HelpBuy	2	1.80247624532
Kaohsiung	1	0.973258706468
Tainan	1	0.852861035422
Test	1	0.705590622182
WomenTalk	1	0.31287485006
Wanted	1	0.124920178799
Hate	1	0.0882883899357
