board	degree	nordegree
Crystal	1	782.5
FixMyHouse	2	272.173913043
LivingGoods	2	189.696969697
E-appliance	4	138.342541436
toberich	3	95.1689189189
Rent_tao	4	57.4311926606
Loan	1	47.4242424242
ASIA-uni	1	42.2972972973
CYUT	1	34.0217391304
MoveHouse	1	23.7121212121
Sijhih	1	13.4913793103
Neihu	2	12.2504892368
hairdo	1	10.8680555556
Miaoli	1	10.2287581699
BigSanchung	1	5.71167883212
give	2	5.26050420168
Hsinchu	1	2.35692771084
Tainan	1	0.852861035422
forsale	3	0.735816529098
Gossiping	3	0.470629510826
Wanted	1	0.124920178799
