board	degree	nordegree
HelpBuy	30	20.9973166369
forsale	41	14.7811564156
Accounting	7	6.83832709114
travel	8	6.79327183939
book	7	6.72085889571
equal_change	7	6.18577075099
Drama-Ticket	5	4.10976890756
Lifeismoney	4	3.62478286045
mobilesales	5	3.6176606565
BeautyMarket	4	3.22348094748
BabyProducts	4	3.20204603581
MacShop	4	3.14572864322
GoranDragic	3	2.98664122137
TaichungBun	4	2.95422369042
NTU_GoodLife	3	2.83172496984
Neihu	3	2.73601398601
Chat82gether	3	2.55440696409
einvoice	2	1.95380774032
Sijhih	2	1.93448702101
e-shopping	2	1.81659895531
ShuangHe	2	1.80092059839
barterbooks	2	1.7713638936
Gossiping	7	1.68486619502
Hsinchu	2	1.66400850611
HardwareSale	2	1.58160687216
give	2	1.57128514056
AllTogether	2	1.45041705283
Hate	2	1.16443452381
WomenTalk	2	1.08379501385
MukaiOsamu	1	0.999361430396
chocolate	1	0.998723675814
SlamDunk	1	0.998723675814
underwear	1	0.997450605481
Stella-Chang	1	0.997450605481
WuBai_and_CB	1	0.996180776575
Laser_eye	1	0.996180776575
Oracles	1	0.993650793651
Jay	1	0.991761723701
Wanted	2	0.990506329114
FCU_GoodLife	1	0.990506329114
WorkinChina	1	0.985516372796
ForeignEX	1	0.979349186483
IC-Card	1	0.978736710444
MoveHouse	1	0.973864343497
Shu-Lin	1	0.973258706468
Sad	1	0.966646077826
Zhongshan	1	0.965453423812
tax	1	0.961893054702
BigPeitou	1	0.961893054702
Hualien	1	0.960712093309
CVS	1	0.957772337821
HsinTien	1	0.957186544343
SongShan	1	0.956017104459
BigShiLin	1	0.956017104459
Keelung	1	0.954850518609
Daan	1	0.947336561743
E-appliance	1	0.942203491872
I-Lan	1	0.9393757503
gay	1	0.937687237867
SENIORHIGH	1	0.933770883055
BeautySalon	1	0.933770883055
marriage	1	0.92221567472
SportsShop	1	0.921130076516
DC_SALE	1	0.916813122437
Rent_tao	1	0.915204678363
BigBanciao	1	0.908299477655
home-sale	1	0.882684715172
Salary	1	0.862258953168
Boy-Girl	1	0.85332606325
talk	1	0.845032397408
BuyTogether	1	0.827604442094
ask	1	0.811301192328
Gamesale	1	0.789606458123
joke	1	0.786432160804
sex	1	0.781328007988
MobileComm	1	0.776674937965
Clothes	1	0.730625583567
