board	degree	nordegree
TOEFL_iBT	5	674.568965517
learnyf	10	433.51800554
IELTS	3	313.0
Refresh	8	292.865497076
NTUDFLLSA	1	260.833333333
NTUCAREER	1	260.833333333
NTUActivity	1	260.833333333
Campus-plan	1	195.625
GMAT	1	111.785714286
GRE	1	104.333333333
NewActivity	6	74.920212766
WorkanTravel	2	71.1363636364
Language	1	41.1842105263
unemployed	1	33.2978723404
textbook	2	32.1025641026
HomeTeach	1	30.0961538462
CareerLady	1	23.0147058824
ZACTION	1	21.4383561644
LAW	1	18.4117647059
drawing	1	14.9047619048
Design	1	14.6261682243
joke	4	14.051627385
Facebook	1	12.7235772358
mobilesales	2	5.85594013096
Lifeismoney	1	4.61651917404
creditcard	1	3.49330357143
Aviation	1	2.20422535211
Wanted	4	1.99872286079
barterbooks	1	1.27859477124
WomenTalk	2	1.25149940024
Kaohsiung	1	0.973258706468
Gossiping	2	0.209168671478
