board	degree	nordegree
HateP_Picket	189	204774.230769
Gossiping	1571	129059.214281
Lions	162	13101.0717703
KMT	6	9390.0
Pirates	10	7825.0
CrossStrait	61	7399.44726811
GirlIdolUnit	12	7042.5
Tech_Job	46	6271.85606061
CFAiafeFSA	6	6260.0
Stock	57	5905.55749129
PublicIssue	44	4378.38150289
Baseball	130	3533.53373413
HatePicket	10	3193.87755102
PC_Shopping	25	2601.3962766
WomenTalk	90	2534.28628549
C_Chat	82	2380.24428862
movie	62	2288.26930392
marvel	20	2284.67153285
MenTalk	68	2153.09729247
Boy-Girl	29	1861.61951909
Taoyuan	24	1657.05882353
Test	48	1625.68079351
sex	44	1602.24219989
X-files	2	1565.0
Free_box	3	1408.5
Instant_Food	4	1317.89473684
Military	19	1289.87442922
home-sale	21	1210.81578947
Folklore	6	1198.72340426
ChungLi	11	919.247572816
NBA	42	913.823237339
Warfare	8	894.285714286
TWproducts	2	894.285714286
hypermall	6	828.529411765
Volunteer	3	741.315789474
China-Drama	8	720.575539568
DirectSales	3	670.714285714
WOW	10	649.377593361
RealPlaying	2	626.0
BigSanchung	10	571.167883212
RIPE_gender	4	544.347826087
MRT	14	443.265895954
MartialArts	3	440.15625
Policy	3	380.675675676
Theater	2	284.545454545
interdreams	1	260.833333333
Kaohsiung	16	249.154228856
Suckcomic	6	242.844827586
MobileComm	15	238.728813559
TaichungBun	12	220.941176471
Hate	50	220.720974839
dog	5	216.160220994
chatskill	1	173.888888889
cookclub	4	171.506849315
soul	2	169.189189189
GFRIEND	2	169.189189189
nb-shopping	6	167.678571429
PlayStation	8	163.927986907
ToS	4	160.512820513
Japan_Travel	10	149.474689589
Hunter	5	144.907407407
TY_Research	5	143.315018315
BigPeitou	3	136.747572816
MuscleBeach	5	129.125412541
Hualien	3	124.646017699
Preschooler	2	122.745098039
Wanted	31	120.048291826
FAPL	16	113.560090703
DummyHistory	4	112.286995516
Aviation	7	108.007042254
KoreaDrama	3	102.810218978
bag	1	97.8125
SayLove	1	97.8125
gallantry	3	95.1689189189
BigShiLin	3	93.2781456954
BandPlayer	1	92.0588235294
CFantasy	5	90.988372093
Militarylife	6	83.9642324888
Examination	4	76.8098159509
marriage	4	74.3026706231
Google	2	71.1363636364
StupidClown	4	61.6748768473
Actuary	1	60.1923076923
tax	2	59.0566037736
Hong_Kong	1	55.8928571429
TAXI	2	55.3982300885
japanavgirls	3	49.0766550523
Audiophile	2	48.5271317829
Salary	4	44.7142857143
teeth_salon	1	44.7142857143
Salesperson	1	43.4722222222
Railway	5	41.6223404255
AfterPhD	1	37.2619047619
FITNESS	2	34.9720670391
Beauty	5	33.3262350937
SMSlife	1	33.2978723404
Lakers	1	31.9387755102
joke	6	31.6161616162
rent-exp	1	31.3
SoftbankHawk	1	31.3
money	1	30.6862745098
BaseballXXXX	5	30.3529868115
FishShrimp	1	27.9464285714
Gamesale	5	27.3028611305
MabinogiHero	1	26.9827586207
Contacts	1	26.0833333333
Spurs	2	25.04
biker	3	24.4956521739
HsinChuang	2	22.7636363636
DSLR	1	22.0422535211
PhD	1	21.1486486486
Live	2	20.4575163399
GossipPicket	4	19.9840383081
Dreamland	1	19.8101265823
Browsers	1	19.3209876543
politics	3	18.606340819
LoL	7	17.5159890361
Windows	1	14.9047619048
IA	4	11.6465116279
Hearthstone	2	11.4442413163
Teacher	1	10.7931034483
forsale	11	9.89264444677
EAseries	1	9.72049689441
dreams-wish	1	9.15204678363
FTV	1	8.94285714286
KoreaStar	1	8.89204545455
textbook	1	8.02564102564
OverWatch	1	7.3820754717
gay	1	6.36178861789
HardwareSale	2	6.1252446184
SuperHeroes	1	5.25167785235
TaiwanDrama	2	5.15650741351
Road	1	5.04838709677
Zastrology	1	4.78593272171
iPhone	1	3.93216080402
historia	1	2.9752851711
BabyMother	1	2.89814814815
Hsinchu	1	2.35692771084
travel	1	2.2104519774
NBA_Film	1	1.96361355082
BuyTogether	1	1.63020833333
mobilesales	1	1.46398503274
Palmar_Drama	1	1.19831546708
NTU	1	1.1170592434
Tainan	1	0.852861035422
BLAZERS	1	0.811301192328
Rhinos	3	0.769251774986
KR_Entertain	1	0.637474541752
