Name	Degree	NorDegree
TaiwanDrama	1	0.77571884984
japanavgirls	1	0.18338658147
home-sale	1	0.364217252396
Contacts	1	0.038338658147
money	1	0.0325878594249
CVS	1	0.088178913738
sex	7	1.20830670927
ask	2	0.564217252396
Live	2	0.19552715655
MobileComm	1	0.94249201278
Kaohsiung	1	1.02747603834
Android	3	0.108626198083
Stock	2	0.550159744409
WomenTalk	1	3.19616613419
StupidClown	1	0.259424920128
MenTalk	2	2.14760383387
LoL	1	2.79744408946
FishShrimp	1	0.0357827476038
PublicIssue	13	0.442172523962
Hearthstone	1	0.349520766773
Tainan	1	1.17252396166
Tech_Job	1	0.337380191693
Windows	1	0.0670926517572
Hsinchu	1	0.42428115016
Key_Mou_Pad	2	0.111182108626
IA	4	1.37380191693
NDS	1	0.0198083067093
Japandrama	2	0.12268370607
Steam	2	0.237060702875
MabinogiHero	1	0.0370607028754
Google	1	0.0562300319489
HatePolitics	1	2.15463258786
Gossiping	14	19.1233226837
joke	1	1.13865814696
NBA_Film	1	0.509265175719
MAC	1	0.0817891373802
Hate	1	11.3265175719
Modchip	1	0.00575079872204
