board	degree	nordegree
TY_Research	35	7022.43589744
NewYork	12	2372.21052632
TAXI	12	1994.33628319
Japan_Travel	36	1937.19197708
points	11	1737.29357798
Baseball	90	1693.58717435
Ind-travel	20	1643.04461942
Gossiping	173	1565.05229217
EuropeTravel	10	1167.91044776
SoftbankHawk	6	1126.8
WorkinChina	5	1117.85714286
HsinChuang	12	819.490909091
travel	19	797.973163842
Translate-CS	1	521.666666667
China_travel	6	383.265306122
MRT	12	325.664739884
Expansion07	1	260.833333333
Olympics_ISG	6	253.783783784
Tobacco	2	240.769230769
Jinmen	3	234.75
clmusic	2	231.851851852
RomanceGame	1	223.571428571
need_student	2	215.862068966
Hotel	4	188.270676692
chatskill	1	173.888888889
swim	4	159.49044586
Agriculture	4	156.5
AsiaMovies	1	156.5
Ecophilia	4	145.581395349
Badminton	4	144.739884393
Oceanography	3	136.747572816
Railway	9	134.856382979
Starbucks	1	130.416666667
CareerPlan	2	127.755102041
Road	5	126.209677419
juniorhigh	3	121.422413793
Ourmovies	1	120.384615385
IntlShopping	1	111.785714286
biker	6	97.9826086957
Tainan	10	85.2861035422
sky	3	78.25
HRM	1	74.5238095238
Vietnam	1	65.2083333333
ServiceInfo	1	62.6
Golf	1	62.6
Nantou	2	52.6050420168
Bus	3	49.4210526316
PSY	1	48.90625
Taoyuan	4	46.0294117647
Thailand	1	46.0294117647
Food	6	45.3988718775
Singapore	1	44.7142857143
toberich	2	42.2972972973
MobileComm	6	38.1966101695
share	1	37.2619047619
IA	7	35.6674418605
unemployed	1	33.2978723404
SailorMoon	1	33.2978723404
Rhinos	18	27.6930638995
Post	2	27.3362445415
Soccer	3	25.4241877256
HatePolitics	7	22.7416963227
basketballTW	1	22.3571428571
TOEIC	1	22.3571428571
PH-sea	1	22.0422535211
EarthScience	1	22.0422535211
AirForce	1	21.1486486486
TaiwanDrama	4	20.626029654
NBA	6	18.6494538232
PublicBike	1	18.4117647059
Cga	1	18.1976744186
CrossStrait	3	17.8970775095
WorkanTravel	1	17.7840909091
Board-Police	1	17.7840909091
Navy	1	17.1978021978
iPhone	2	15.7286432161
Design	1	14.6261682243
car	3	14.2560728745
Elephants	10	13.1567885666
V_ScHooL	1	12.9338842975
medstudent	1	12.7235772358
MakeUp	1	12.0384615385
Korea_Travel	1	11.7669172932
watch	1	11.6791044776
Palmar_Drama	3	10.7848392037
job	1	10.1623376623
Headphone	1	9.8427672956
TW-history	1	9.60122699387
Militarylife	2	9.32935916542
KoreaStar	1	8.89204545455
I.O.I	1	7.74752475248
ChungLi	1	7.59708737864
Tennis	1	6.89427312775
forsale	9	6.62234876188
mobilesales	2	5.85594013096
Hunter	1	5.7962962963
C_Chat	4	5.66387695092
learnyf	1	4.3351800554
BeautyMarket	2	3.75074895147
creditcard	1	3.49330357143
Tech_Job	1	2.96401515152
movie	2	2.38113351084
Hsinchu	1	2.35692771084
PublicIssue	1	2.26156069364
NewActivity	1	2.08111702128
Wanted	4	1.99872286079
Stock	1	1.81765389082
TaichungBun	1	1.53431372549
Monkeys	2	1.47502356268
MacShop	1	1.4598880597
LoL	2	1.42987665601
AllTogether	1	0.922759433962
joke	1	0.87822671156
sex	1	0.827604442094
WomenTalk	1	0.31287485006
