board	degree	nordegree
MLB	358	185891.251158
Baseball	718	107788.251169
NBA_Film	211	87422.0388959
Spurs	95	56496.5
Jeremy_Lin	41	16442.28125
Lakers	22	15458.3673469
SportLottery	51	13390.0164474
Warfare	28	10955.0
Gossiping	445	10355.1565424
movie	98	5717.10155953
Tainan	80	5458.3106267
Coffee	11	2080.93406593
LoL	73	1904.95317497
H-GAME	8	1757.19298246
TBBT	1	1565.0
Kings	1	1565.0
C_Chat	62	1360.74643746
ID_Problem	12	1001.6
Kaohsiung	31	935.301616915
HatePolitics	42	818.701067616
Stock	21	801.585365854
KanColle	13	679.910025707
GambleGhost	216	641.59430605
Monkeys	41	619.878652215
hypermall	5	575.367647059
PttEarnMoney	68	511.020408163
COC	6	498.584070796
PHX-Suns	1	391.25
Windows	5	372.619047619
BigSanchung	8	365.547445255
PingTung	7	346.990950226
sex	20	331.041776838
UTAH-JAZZ	1	313.0
soho	3	306.195652174
GUNDAM	3	306.195652174
watch	5	291.97761194
japanavgirls	7	267.195121951
MiamiHeat	14	230.285285285
EZsoft	1	223.571428571
Tech_Job	8	189.696969697
PACERS	12	177.868981847
Military	7	175.079908676
LeicesterCFC	4	166.933333333
Beauty	11	161.298977853
EAseries	4	155.527950311
TY_Research	5	143.315018315
Mavericks	3	126.891891892
OverWatch	4	118.113207547
Tennis	4	110.308370044
Hunter	4	92.7407407407
HK_Comics	1	86.9444444444
Insurance	2	80.2564102564
KoreaStar	3	80.0284090909
Aviation	6	79.3521126761
Lifeismoney	4	73.8643067847
AC_In	4	71.9540229885
IdolMaster	2	71.9540229885
Jolin	1	65.2083333333
TAXI	2	55.3982300885
Zombie	1	50.4838709677
teeth_salon	1	44.7142857143
Salesperson	1	43.4722222222
TypeMoon	2	42.0134228188
marriage	3	41.7952522255
streetfight	1	36.3953488372
fastfood	1	31.9387755102
SoftbankHawk	1	31.3
BB_Online	1	31.3
FORMULA1	2	29.8095238095
Soccer	3	25.4241877256
home-sale	3	24.7105263158
Japan_Travel	4	23.9159503343
HsinChuang	2	22.7636363636
Elephants	13	22.2349726776
FBaseball	1	20.5921052632
TW_Entertain	1	19.5625
PttLifeLaw	1	19.0853658537
Google	1	17.7840909091
einvoice	1	16.1340206186
graduate	1	14.2272727273
Hualien	1	13.8495575221
ClashRoyale	1	11.6791044776
Thunder	3	10.9186046512
MobileComm	3	9.54915254237
Hsinchu	2	9.42771084337
Boy-Girl	2	8.85431400283
I-Lan	1	8.50543478261
ONE_PIECE	1	6.89427312775
Cavaliers	2	6.81917211329
WOW	1	6.49377593361
DC_SALE	1	6.38775510204
AKB48	1	6.18577075099
Hornets	3	5.82747207282
marvel	1	5.71167883212
RedSox	1	5.45296167247
Wanted	6	4.49712643678
iPhone	1	3.93216080402
CFantasy	1	3.63953488372
G-S-WARRIORS	2	3.51685393258
Hearthstone	1	2.86106032907
biker	1	2.72173913043
MRT	1	2.26156069364
Lions	2	1.99681020734
TWICE	1	1.90157958688
car	1	1.58400809717
Hate	4	1.41261423897
Diary	1	1.00320512821
AllTogether	1	0.922759433962
Rhinos	3	0.769251774986
WomenTalk	1	0.31287485006
forsale	1	0.081757392122
