board	degree	nordegree
Ind-travel	88	31809.343832
Tai-travel	38	13371.9526627
NewYork	24	9488.84210526
Food	78	7672.4093473
Miaoli	20	4091.50326797
EuropeTravel	17	3375.26119403
Hotel	16	3012.33082707
Tour-Agency	14	2814.12844037
China_travel	16	2725.44217687
forsale	139	1579.63457319
isLandTravel	5	1222.65625
Taipei	16	1004.11027569
N_E_Coastal	4	863.448275862
Aviation	19	795.725352113
Thailand	4	736.470588235
Laser_eye	4	676.756756757
Japan_Travel	19	539.603629417
Gra-Travels	2	481.538461538
Singapore	3	402.428571429
EatToDie	3	370.657894737
Hsinchu	12	339.397590361
intltrade	1	313.0
hotspring	1	313.0
Tainan	18	276.326975477
Coffee	4	275.164835165
e-coupon	11	245.291450777
Hong_Kong	2	223.571428571
MACAU	1	223.571428571
India	1	223.571428571
Academy_Art	1	223.571428571
museum	1	195.625
Korea_Travel	4	188.270676692
Jewelry	2	152.682926829
London	1	142.272727273
France	1	142.272727273
Daan	4	132.486772487
TWSU	1	130.416666667
Malaysia	1	130.416666667
Hualien	3	124.646017699
Keelung	3	122.47826087
Philippines	1	120.384615385
Lottery	2	118.113207547
NTU_GoodLife	6	115.450819672
love-vegetal	2	111.785714286
Post	4	109.344978166
bag	1	97.8125
Tour-Manager	1	86.9444444444
I-Lan	3	76.5489130435
ShuangHe	4	73.216374269
Taoyuan	5	71.9209558824
NTU	8	71.4917915774
Vietnam	1	65.2083333333
HsinYi	2	63.2323232323
CAFENCAKE	1	57.962962963
DC	1	48.90625
SongShan	2	45.3623188406
Salary	4	44.7142857143
KoreaStudy	1	44.7142857143
TaichungBun	5	38.3578431373
Aussiekiwi	1	37.2619047619
ChungLi	2	30.3883495146
Nurse	1	24.453125
hypermall	1	23.0147058824
DSLR	1	22.0422535211
TaichungCont	1	21.7361111111
Insurance	1	20.0641025641
stationery	1	19.0853658537
speech	1	18.630952381
WorkanTravel	1	17.7840909091
points	1	14.3577981651
Nantou	1	13.1512605042
BabyMother	2	11.5925925926
car-pool	1	9.72049689441
BeautySalon	1	9.20588235294
BoardGame	1	8.69444444444
Chat82gether	2	7.33021077283
ask	2	7.08946772367
PingTung	1	7.0814479638
Drama-Ticket	3	6.4373857404
SportsShop	1	6.28514056225
memento	1	6.11328125
mobilesales	2	5.85594013096
MacShop	2	5.83955223881
HsinChuang	1	5.69090909091
e-shopping	1	5.49122807018
Gamesale	2	4.36845778088
HelpBuy	3	4.05557155197
iPhone	1	3.93216080402
Kaohsiung	2	3.89303482587
Neihu	1	3.0626223092
MRT	1	2.26156069364
BuyTogether	1	1.63020833333
Hate	4	1.41261423897
AllTogether	1	0.922759433962
HatePolitics	1	0.464116251483
Gossiping	1	0.0522921678696
