Name	Degree	NorDegree
Salary	1	0.357827476038
Palmar_Drama	6	0.834504792332
Thunder	7	0.82428115016
Bundesliga	1	0.119488817891
Hawks	6	0.690095846645
Little-Games	4	0.0364217252396
LaClippers	7	0.800638977636
tabletennis	12	1.34696485623
Wizards	1	0.11821086262
Hattrick	2	0.00894568690096
Argentina	1	0.11821086262
Soccer	6	0.353993610224
GO	9	1.02044728435
SuperHeroes	1	0.190415335463
ChicagoBulls	3	0.350798722045
RS	6	0.0230031948882
CGI-Game	4	0.0166134185304
BLAZERS	11	1.23258785942
CN_Entertain	7	1.00575079872
Cavaliers	5	0.586581469649
LFP	1	0.11821086262
MiamiHeat	7	0.851118210863
Celtics	2	0.26517571885
BVB_09	1	0.11821086262
Old-Games	2	0.0715654952077
G-S-WARRIORS	10	1.13738019169
Lionel_Messi	1	0.11821086262
CONCACAF	1	0.11821086262
ManCity	1	0.119488817891
FCBarcelona	3	0.350798722045
FCBayern	1	0.123961661342
Orl-Magic	1	0.11821086262
Gossiping	12	19.1233226837
Atletico	2	0.291373801917
Raptors	18	1.93226837061
MLB	1	0.68945686901
RealMadrid	4	0.481150159744
Hornets	14	1.54440894569
Rhinos	2	11.6996805112
NTU	6	0.895207667732
PACERS	7	0.809584664537
FAPL	22	2.25431309904
Elephants	3	7.60063897764
Nets	2	0.235143769968
