board	degree	nordegree
SuperBike	12	11.4652014652
Salary	13	9.57411764706
biker	12	8.77570093458
AfterPhD	8	7.79091474798
studyteacher	4	3.91739674593
Chat82gether	6	3.88176932617
PhD	4	3.81940207444
marriage	4	3.2912723449
gallantry	3	2.7408056042
Examination	3	2.48281332628
Tech_Job	3	2.24319159102
teaching	2	1.99363057325
Preschooler	2	1.93688118812
graduate	2	1.86865671642
Tainan	4	1.84117647059
WomenTalk	7	1.66818943201
BabyMother	2	1.48693586698
museum	1	0.994914176732
Campus-plan	1	0.994914176732
forsale	13	0.982517989086
FongShan	1	0.981191222571
Pedal	1	0.969040247678
Math	1	0.967243510507
love-vegetal	1	0.965453423812
PublicServan	1	0.961302211302
drawing	1	0.937125748503
watch	1	0.921130076516
E-appliance	1	0.896334478809
PingTung	1	0.876259798432
SENIORHIGH	1	0.863686534216
SportsShop	1	0.862734288864
Refresh	1	0.82066072365
historia	1	0.748445719751
movie	2	0.746304244158
Taoyuan	1	0.742057847321
Militarylife	1	0.699910554562
Boy-Girl	1	0.688820422535
HelpBuy	2	0.621278285034
car	1	0.613004308656
Gossiping	12	0.596322992411
MacShop	1	0.593477436481
give	1	0.568058076225
Gamesale	1	0.522014676451
Kaohsiung	1	0.493224078159
AllTogether	1	0.479914136768
HatePolitics	1	0.316994125987
