board	degree	nordegree
forsale	1409	162311.397189
DigiCurrency	60	84089.5522388
e-coupon	152	46836.4766839
BeautyMarket	196	36022.1929299
IkutaToma	22	31560.8333333
Drama-Ticket	192	26367.5319927
WorkanTravel	24	10243.6363636
San-X	12	8346.66666667
THSRshare	19	7957.25352113
book	29	7928.70481928
e-seller	14	7668.5
NCU_Talk	15	7492.0212766
SlamDunk	6	7042.5
TKU_info	6	4695.0
JJ	3	4695.0
points	18	4651.9266055
Accounting	21	4260.27777778
Stella-Chang	5	3912.5
BigShiLin	19	3741.49006623
PttEarnMoney	177	3462.31798602
WuBai_and_CB	5	3260.41666667
Clothes	114	3211.04199558
SwimWear	7	3195.20833333
Suit_Style	5	2608.33333333
BabyProducts	48	2369.09329829
Perfume_Shop	24	2293.74045802
BuyTogether	37	2231.75520833
Brand	4	2086.66666667
Jewelry	7	1870.36585366
IntlShopping	4	1788.57142857
Keelung	11	1646.65217391
car-pool	13	1642.76397516
DC_SALE	16	1635.26530612
ID_GetBack	1	1565.0
Neihu	21	1350.61643836
Hate	123	1335.71505134
creditcard	19	1261.08258929
NBAJerseys	4	1138.18181818
MacShop	27	1064.25839552
Lottery	6	1063.01886792
Steam	15	949.123989218
BabyMother	18	939.0
mobilesales	25	914.990645463
Gamesale	28	856.217725052
Headphone	9	797.264150943
Oneday	1	782.5
Chicago	1	782.5
Broker	2	626.0
MLB_Jersey	4	582.325581395
einvoice	6	580.824742268
watch	7	572.276119403
e-shopping	10	549.122807018
JPliterature	1	521.666666667
HardwareSale	18	496.14481409
Wanted	60	449.712643678
MakeUp	6	433.384615385
Japan_Travel	17	431.981852913
bag	2	391.25
KimSooHyun	1	391.25
GirlComics	1	391.25
toberich	6	380.675675676
photo-buy	4	373.731343284
bi-sexual	3	361.153846154
Aussiekiwi	3	335.357142857
Perfume	3	327.558139535
E-appliance	6	311.270718232
Korea_Travel	5	294.172932331
Jay	3	276.176470588
Stall	2	250.4
friends	9	246.624513619
Actuary	2	240.769230769
tax	4	236.226415094
BikerShop	12	229.724770642
hair_loss	1	223.571428571
Digitalhome	3	216.692307692
Japan_Living	1	195.625
LivingGoods	2	189.696969697
Singapore	2	178.857142857
Drum	1	173.888888889
CNBLUE	2	164.736842105
MysticWiz	3	158.258426966
BeautySalon	4	147.294117647
DiabloEX	3	142.272727273
France	1	142.272727273
IELTS	2	139.111111111
Daan	4	132.486772487
IC-Card	3	130.416666667
feminine_sex	1	130.416666667
exchange_3C	1	130.416666667
Starbucks	1	130.416666667
Lakers	2	127.755102041
talk	20	126.849037487
TaichungBun	9	124.279411765
MabinogiHero	2	107.931034483
give	9	106.525210084
Taoyuan	6	103.566176471
CVS	3	102.065217391
SportsShop	4	100.562248996
hairdo	3	97.8125
job	3	91.461038961
HsinChuang	4	91.0545454545
Bank_Service	3	88.03125
FAPL	14	86.9444444444
BigBanciao	4	84.5945945946
SportLottery	4	82.3684210526
Broad_Band	1	82.3684210526
Insurance	2	80.2564102564
Gov_owned	1	78.25
Tainan	9	69.0817438692
travelbooks	1	65.2083333333
ask	6	63.805209513
AC_Sale	2	63.2323232323
LinKou	2	62.6
Kaohsiung	8	62.2885572139
StupidClown	4	61.6748768473
cat	3	56.5662650602
Taurus	1	55.8928571429
Zhongshan	2	54.9122807018
LA	1	53.9655172414
Nantou	2	52.6050420168
EuropeTravel	2	46.7164179104
CarShop	2	46.3703703704
Teacher	2	43.1724137931
nb-shopping	3	41.9196428571
Chiayi	2	35.3672316384
I-Lan	2	34.0217391304
SailorMoon	1	33.2978723404
San-Ying	1	32.6041666667
EXO	1	32.6041666667
CareerPlan	1	31.9387755102
Chat82gether	4	29.3208430913
littlegift	1	26.5254237288
guitar	1	23.7121212121
BigSanchung	2	22.8467153285
TaichungCont	1	21.7361111111
Shu-Lin	1	21.1486486486
Gossiping	20	20.9168671478
MuscleBeach	2	20.6600660066
Food	4	20.17727639
WomenTalk	8	20.0239904038
travel	3	19.8940677966
marriage	2	18.5756676558
Lifeismoney	2	18.4660766962
ShuangHe	2	18.3040935673
PC_Shopping	2	16.6489361702
HsinYi	1	15.8080808081
iPhone	2	15.7286432161
Taipei	2	15.6892230576
TuCheng	1	15.1941747573
BigPeitou	1	15.1941747573
Tour-Agency	1	14.3577981651
Hualien	1	13.8495575221
NTU_GoodLife	2	12.8278688525
Nangang	1	12.2265625
Audiophile	1	12.1317829457
Road_Running	1	10.9440559441
Hsinchu	2	9.42771084337
ManCity	1	8.36898395722
equal_change	2	8.08785529716
sex	3	7.44843997885
GetMarry	1	6.83406113537
car	2	6.33603238866
SENIORHIGH	1	6.33603238866
marvel	1	5.71167883212
Baseball	5	5.22712090848
Ind-travel	1	4.10761154856
ChangHua	1	3.46238938053
LoL	3	3.21722247602
biker	1	2.72173913043
part-time	1	2.59105960265
Stock	1	1.81765389082
barterbooks	1	1.27859477124
KR_Entertain	1	0.637474541752
