board	degree	nordegree
Accounting	7	473.364197531
Anchors	1	195.625
Bank_Service	4	156.5
e-coupon	8	129.740932642
creditcard	6	125.758928571
Lifeismoney	5	115.412979351
ForeignEX	2	100.967741935
einvoice	2	64.5360824742
forsale	28	64.0977954237
L_TradeCente	1	57.962962963
Railway	5	41.6223404255
Jay	1	30.6862745098
hypermall	1	23.0147058824
LAW	1	18.4117647059
BigPeitou	1	15.1941747573
Gossiping	17	15.1124365143
tax	1	14.7641509434
Nangang	1	12.2265625
CVS	1	11.3405797101
China_travel	1	10.6462585034
book	1	9.42771084337
MRT	2	9.04624277457
dog	1	8.64640883978
C_Chat	4	5.66387695092
HelpBuy	3	4.05557155197
Kaohsiung	1	0.973258706468
Test	1	0.705590622182
Baseball	1	0.209084836339
