board	degree	nordegree
Diary	13	6.5104
happy	6	4.84770263294
DietDiary	4	3.7575030012
BaseballXXXX	5	2.74176594254
dreams-wish	3	2.70449308756
Sad	3	2.53236245955
Lucky	2	1.98982835346
Hate	23	1.86589601369
Memory	2	1.8347010551
couple	1	0.996815286624
SayLove	1	0.989879822897
kindness	1	0.989254108723
adulation	1	0.965453423812
SuperHeroes	1	0.840042941492
nmsmusic	1	0.805870236869
talk	3	0.722307692308
heart	1	0.659780775717
Baseball	3	0.518784530387
HatePolitics	1	0.316994125987
Gossiping	4	0.198774330804
