board	degree	nordegree
Clothes	4917	974.187238891
lyrics	1065	565.18311292
barterbooks	876	491.552527788
BabyProducts	905	458.803045028
HelpBuy	1409	437.690551806
Drama-Ticket	820	341.939781508
BikerShop	550	338.079340141
equal_change	469	313.802907225
BeautyMarket	609	294.707792208
NTU_GoodLife	321	244.698002923
MacShop	361	214.24535457
Neihu	223	168.109344894
give	282	160.192377495
mobilesales	263	156.262338648
e-coupon	231	154.691912709
Gamesale	278	145.120080053
memento	156	134.069192751
Perfume_Shop	152	121.491317671
BuyTogether	175	108.465346535
HardwareSale	175	105.865867801
Chat82gether	159	102.866887143
SportsShop	114	98.3517089305
travel	139	95.7039155301
CFantasy	120	94.1353383459
textbook	103	91.5880681818
nb-shopping	99	81.5018411362
Post	90	78.5117056856
Taipei	84	66.9348268839
Taoyuan	84	62.332859175
TaichungBun	90	54.4874274662
BigSanchung	64	54.4643828167
Food	96	53.5424091233
FCU_GoodLife	56	53.018753781
DC_SALE	55	47.5552486188
friends	61	45.9187109187
camping	45	43.4722222222
Tainan	91	41.8867647059
aqua-shop	45	41.4752650177
Rent_apart	45	40.5440414508
HsinChuang	47	39.9755434783
E-appliance	44	39.4387170676
CarShop	42	38.6647058824
ShuangHe	46	37.7503932879
AC_Sale	40	37.6201923077
BabyMother	50	37.1733966746
Wen-Shan	39	36.0088495575
Japan_Travel	60	35.9494640123
BigShiLin	39	35.5681818182
gay	38	32.8382109332
NTU	60	31.6587997303
LicenseShop	33	31.0366586538
biker	42	30.714953271
PingTung	35	30.6690929451
Zhongshan	31	28.8951756998
GetMarry	33	28.7876254181
CareerLady	30	28.7507654623
Music-Sell	30	28.6805131338
HsinTien	31	28.6731678487
Shu-Lin	30	28.6455155583
Laser_eye	29	28.3302122347
TaichungCont	29	27.7244960293
marvel	31	26.3811854269
Bank_Service	29	26.3101449275
IC-Card	28	26.1924686192
Keelung	28	26.0833333333
Daan	29	25.8751425314
Salary	35	25.7764705882
L_TradeCente	26	25.5590452261
Gossiping	494	24.5486298543
JYPnation	30	24.0399385561
e-shopping	28	23.6864864865
SongShan	23	21.136230182
PVC-GK	22	21.0323762981
TuCheng	22	20.6414868106
EDR	20	19.6238244514
Audiophile	21	19.4008264463
AllTogether	40	19.1965654707
Ghost-Shell	19	18.5149439601
photo-buy	19	18.2199754902
MoveHouse	18	17.2716125077
car-pool	19	17.2276940904
BigBanciao	20	16.8189145621
LinKou	17	15.978978979
Kaohsiung	32	15.7831705011
MobileComm	30	15.4440789474
Notebook	16	15.3525444513
ask	24	15.3431372549
Datong	15	14.736346516
Buzz_Theater	15	14.0990990991
DigitalMusic	14	13.7023139462
Hsinchu	19	13.3400628084
home-sale	18	13.1943793911
Lifeismoney	16	13.1512605042
ID_Problem	15	13.1145251397
cat	15	12.941014333
I-Lan	14	12.5271583762
Railway	20	12.49500998
HsinYi	13	12.2265625
iPhone	15	11.9587366276
Teacher	13	11.8976608187
San-X	12	11.7964824121
Pedal	12	11.6284829721
Zhongzheng	12	11.5498154982
Tour-Agency	12	11.2186379928
creditcard	14	10.8842523597
part-time	15	10.8229598893
Mollie	11	10.7795867251
BoardGame	12	10.7621776504
post-b.test	11	10.7459425718
GraduateCram	11	10.6396786156
Diary	21	10.5168
Tech_Job	14	10.4682274247
BigPeitou	11	10.3207434053
Examination	12	9.93125330513
Bluetooth	10	9.89879822897
MP3-player	10	9.861373661
NihonBook	10	9.77514053716
Taitung	10	9.7507788162
Plant	11	9.66591802358
RockMetal	10	9.63076923077
Nangang	10	9.24394565859
Badminton	10	9.00460299194
Rent_tao	11	8.6031984008
baking	9	8.54672330097
Chiayi	9	8.08553386912
Wanted	72	7.99545873838
SwimWear	8	7.87916928886
AC_Music	8	7.87421383648
TimmyJohnny	8	7.79576587796
Baseball	45	7.7817679558
shoes	8	7.68569674647
Digitalhome	8	7.68098159509
points	8	7.47909199522
bicycle	8	7.35173223723
AOA	8	7.25376593279
San-Ying	7	6.79169249845
guitar	7	6.71673819742
THSRshare	7	6.69621026895
watch	7	6.44791053561
Aviation	9	6.19120879121
jersey	6	5.96569250318
NBAJerseys	6	5.9168241966
Create	6	5.9168241966
FongShan	6	5.88714733542
Singapore	6	5.86875
Comic	6	5.8650843223
Jewelry	6	5.84682440847
share	6	5.84318606098
ChangHua	7	5.43133366386
WomenTalk	22	5.24288107203
FixMyHouse	5	4.92758186398
Stall	5	4.9213836478
littlegift	5	4.81834975369
