board	degree	nordegree
MobileComm	63	4211.17627119
VR	7	1144.55223881
Railway	21	734.218085106
MRT	18	732.74566474
DotA2	1	521.666666667
nb-shopping	8	298.095238095
Bus	6	197.684210526
Aquarium	2	164.736842105
Android	4	147.294117647
Architecture	1	130.416666667
SENIORHIGH	2	25.3441295547
XBOX	1	20.3246753247
Gossiping	18	16.9426623897
FORMULA1	1	7.45238095238
historia	1	2.9752851711
LoL	2	1.42987665601
Kaohsiung	1	0.973258706468
Tainan	1	0.852861035422
C_Chat	1	0.353992309432
forsale	2	0.327029568488
