board	degree	nordegree
KyoumeiWinds	1	1565.0
NPUST	1	521.666666667
Food	16	322.83642224
BabyMother	9	234.75
Aussiekiwi	2	149.047619048
feminine_sex	1	130.416666667
LGBT_SEX	2	115.925925926
band	1	111.785714286
forsale	35	100.152805349
Nurse	2	97.8125
WomenTalk	17	90.4208316673
TaichungBun	6	55.2352941176
FongShan	1	52.1666666667
Disabled	1	52.1666666667
give	6	47.3445378151
Gossiping	30	47.0629510826
Tai-travel	2	37.0414201183
Chiayi	2	35.3672316384
dog	2	34.5856353591
Pedal	1	31.3
sex	6	29.7937599154
NBA	7	25.383978815
HardwareSale	4	24.5009784736
Kaohsiung	5	24.3314676617
Clothes	9	20.01341964
WorkanTravel	1	17.7840909091
BabyProducts	4	16.4520367937
HsinYi	1	15.8080808081
StupidClown	2	15.4187192118
Tainan	4	13.6457765668
Wen-Shan	1	12.0384615385
CarShop	1	11.5925925926
Teacher	1	10.7931034483
Miaoli	1	10.2287581699
prozac	1	9.78125
EAseries	1	9.72049689441
movie	4	9.52453404336
Android	1	9.20588235294
E-appliance	1	8.64640883978
I-Lan	1	8.50543478261
GetMarry	1	6.83406113537
BuyTogether	2	6.52083333333
DC_SALE	1	6.38775510204
mobilesales	2	5.85594013096
BigBanciao	1	5.28716216216
Lifeismoney	1	4.61651917404
Steam	1	4.21832884097
ChangHua	1	3.46238938053
home-sale	1	2.74561403509
biker	1	2.72173913043
Hsinchu	1	2.35692771084
Militarylife	1	2.33233979136
travel	1	2.2104519774
ask	1	1.77236693092
car	1	1.58400809717
Japan_Travel	1	1.49474689589
Palmar_Drama	1	1.19831546708
Gamesale	1	1.09211444522
MobileComm	1	1.06101694915
BeautyMarket	1	0.937687237867
joke	1	0.87822671156
Hate	3	0.794595509421
Drama-Ticket	1	0.715265082267
