board	degree	nordegree
Buzz_Suggest	18	28170.0
Xiao-Ming	5	7825.0
WangKaikkw	2	3130.0
gay	12	916.097560976
Queer_drama	3	828.529411765
Test	24	406.420198377
TimmyJohnny	3	343.536585366
LGBT_SEX	3	260.833333333
WomenTalk	20	125.149940024
JinYong	1	111.785714286
KoreaDrama	3	102.810218978
KoreaStar	3	80.0284090909
Publish	1	65.2083333333
SailorMoon	1	33.2978723404
HatePolitics	8	29.7034400949
Salary	3	25.1517857143
Notebook	1	23.7121212121
movie	6	21.4302015976
TW_Entertain	1	19.5625
ToS	1	10.0320512821
Gossiping	11	6.32735231222
Beauty	2	5.33219761499
Lifeismoney	1	4.61651917404
BabyMother	1	2.89814814815
Hsinchu	1	2.35692771084
MobileComm	1	1.06101694915
CN_Entertain	1	0.994282083863
KR_Entertain	1	0.637474541752
MenTalk	1	0.465635227611
