board	degree	nordegree
Nogizaka46	33	32.0179789213
Gossiping	174	8.64668338996
Storage_Zone	7	6.72085889571
Koei	4	3.81474710542
historia	4	2.99378287901
TurtleSoup	3	2.80633592349
FORMULA1	2	1.76338028169
Baseball	8	1.38342541436
NARUTO	1	0.986759142497
JP_Entertain	1	0.971446306642
fastfood	1	0.969640644362
TW_Entertain	1	0.951367781155
einvoice	1	0.941636582431
watch	1	0.921130076516
marvel	1	0.851005981512
iPhone	1	0.797249108507
WomenTalk	3	0.714938328004
MLB	1	0.591906202723
Monkeys	2	0.538819073851
MobileComm	1	0.514802631579
NBA	1	0.341255996511
Lions	1	0.332978723404
Rhinos	1	0.0787421383648
