board	degree	nordegree
NEMS	1	782.5
Civil	1	260.833333333
Grad-ProbAsk	1	142.272727273
Bio-Job	1	130.416666667
Mancare	1	111.785714286
Electronics	1	78.25
toberich	2	42.2972972973
AfterPhD	1	37.2619047619
Eng-Class	2	36.6081871345
CareerPlan	1	31.9387755102
Nantou	1	13.1512605042
Tech_Job	2	11.8560606061
ChangHua	1	3.46238938053
movie	2	2.38113351084
MenTalk	2	1.86254091044
ask	1	1.77236693092
TaichungBun	1	1.53431372549
MobileComm	1	1.06101694915
AllTogether	1	0.922759433962
Tainan	1	0.852861035422
Gossiping	3	0.470629510826
