board	degree	nordegree
Rockets	6	536.571428571
MysticWiz	4	281.348314607
SportLottery	7	252.253289474
Tennis	6	248.193832599
Rayark	2	223.571428571
MusicGame	1	74.5238095238
NBA_Film	6	70.6900878294
Atletico	4	54.9122807018
WomenTalk	12	45.0539784086
WhiteCat	1	42.2972972973
Gossiping	28	40.9970596097
Jeremy_Lin	2	39.125
LoL	10	35.7469164002
ID_Problem	2	27.8222222222
shoes	1	24.453125
sex	3	7.44843997885
NBA	3	4.66236345581
Elephants	5	3.28919714166
movie	2	2.38113351084
Baseball	3	1.88176352705
MLB	1	1.45041705283
C_Chat	2	1.41596923773
