board	degree	nordegree
Wanted	356	15831.8837803
AllTogether	33	1004.88502358
forsale	61	304.219256086
Post	6	246.026200873
CareerLady	2	92.0588235294
BoardGame	3	78.25
TaichungBun	7	75.181372549
Perfume_Shop	4	63.7150127226
HelpBuy	9	36.5001439678
HomeTeach	1	30.0961538462
KTV	1	27.4561403509
TaichungCont	1	21.7361111111
give	4	21.0420168067
WomenTalk	8	20.0239904038
hardware	1	18.4117647059
NTU	4	17.8729478944
WorkanTravel	1	17.7840909091
Scorpio	1	15.3431372549
EAseries	1	9.72049689441
Tainan	2	3.41144414169
Taoyuan	1	2.87683823529
Salary	1	2.79464285714
joke	1	0.87822671156
Gossiping	3	0.470629510826
Hate	2	0.353153559743
