Name	Degree	NorDegree
SuperJunior	70	0.361022364217
RiverChen	130	0.240255591054
Palmar_Drama	42	0.834504792332
Thunder	49	0.82428115016
Bundesliga	7	0.119488817891
Hawks	42	0.690095846645
LaClippers	49	0.800638977636
tabletennis	84	1.34696485623
Wizards	7	0.11821086262
Daan	1	0.120766773163
Android	1	0.108626198083
Soccer	14	0.353993610224
electronic	1	0.0945686900958
Argentina	7	0.11821086262
SuperHeroes	7	0.190415335463
TW_Entertain	4	0.0511182108626
ChicagoBulls	21	0.350798722045
Cavaliers	35	0.586581469649
PACERS	49	0.809584664537
ManUtd	7	0.143130990415
LFP	7	0.11821086262
MiamiHeat	49	0.851118210863
Lifeismoney	1	0.21661341853
FCBayern	7	0.123961661342
Wanted	3	8.00511182109
NBAEasyChat	3	0.0319488817891
BVB_09	7	0.11821086262
MLB	7	0.68945686901
G-S-WARRIORS	70	1.13738019169
Lionel_Messi	7	0.11821086262
CONCACAF	7	0.11821086262
ManCity	7	0.119488817891
FCBarcelona	21	0.350798722045
RealMadrid	28	0.481150159744
Orl-Magic	7	0.11821086262
Celtics	14	0.26517571885
MeganLai	100	0.192971246006
GO	63	1.02044728435
Atletico	14	0.291373801917
Raptors	126	1.93226837061
Hip-Hop	1	0.0268370607029
Google	2	0.0562300319489
Elephants	21	7.60063897764
Hornets	98	1.54440894569
Rhinos	14	11.6996805112
NTU	42	0.895207667732
cat	1	0.15910543131
BLAZERS	77	1.23258785942
FAPL	126	2.25431309904
soho	2	0.029392971246
China-Drama	1	0.0888178913738
Nets	14	0.235143769968
