board	degree	nordegree
KR_Entertain	216	29742.01222
EXID	9	364.267241379
SISTAR	6	273.495145631
BlockB	6	185.328947368
TWICE	9	154.027946537
APINK	8	152.916030534
JYPnation	6	145.206185567
YGFamily	6	142.994923858
SecretGirls	3	135.432692308
Rainbow	3	135.432692308
KR_1N2D	3	135.432692308
KARA	3	135.432692308
JoonYoung	3	135.432692308
BraveSound	3	135.432692308
ZEA	3	131.635514019
We2NE1	3	131.635514019
AfterSchool	3	131.635514019
JessicaJung	3	117.375
NineMuses	3	116.404958678
SuperJunior	6	99.7168141593
MAMAMOO	3	93.2781456954
AOA	3	87.4844720497
GFRIEND	1	42.2972972973
