board	degree	nordegree
e-coupon	28	18.7505348738
HelpBuy	29	9.00853513299
GoranDragic	9	8.85849056604
Accounting	7	6.34337000579
Stock	6	3.87056883759
historia	4	2.99378287901
Test	6	2.48215701824
TaiwanDrama	4	2.25260885211
MenTalk	7	2.22391392611
JPliterature	2	1.99617346939
Linux	2	1.98226725776
CFP	2	1.95258889582
Option	2	1.90273556231
einvoice	2	1.88327316486
Warfare	2	1.8664281455
Eng-Class	2	1.80299539171
PttEarnMoney	13	1.29371741066
Native	1	0.995547073791
Fantasy	1	0.991133628879
Web_Design	1	0.990506329114
Ptt-Charity	1	0.985516372796
Publish	1	0.984896161108
Francais	1	0.983040201005
Comic	1	0.977514053716
Language	1	0.97629444791
Jay	1	0.968440594059
poem	1	0.965453423812
Storage_Zone	1	0.960122699387
TW-language	1	0.943908323281
tax	1	0.936564931179
IC-Card	1	0.93544530783
CVS	1	0.918966529654
toberich	1	0.913601868068
Hunter	1	0.852861035422
Lifeismoney	1	0.821953781513
CFantasy	1	0.784461152882
Military	1	0.781328007988
movie	2	0.746304244158
Boy-Girl	1	0.688820422535
mobilesales	1	0.594153378891
barterbooks	1	0.561133022589
Gossiping	11	0.54662940971
forsale	3	0.226734920558
