board	degree	nordegree
BCC_Midnight	6	1878.0
MapleStory	4	1043.33333333
C_Sharp	3	828.529411765
PlayStation	6	92.209492635
optical	1	82.3684210526
WomenTalk	16	80.0959616154
ChungLi	3	68.3737864078
marvel	3	51.4051094891
NCU_Talk	1	33.2978723404
CFantasy	3	32.7558139535
joke	6	31.6161616162
THSRshare	1	22.0422535211
ask	3	15.9513023783
mobilesales	3	13.1758652947
Taoyuan	1	2.87683823529
part-time	1	2.59105960265
BuyTogether	1	1.63020833333
HardwareSale	1	1.5313111546
Beauty	1	1.33304940375
Gossiping	1	0.0522921678696
