Name	Degree	NorDegree
forsale	1	12.2313099042
Chiayi	1	0.113099041534
popmusic	1	0.0274760383387
lyrics	1	0.884345047923
RockMetal	1	0.038338658147
Windows	1	0.0670926517572
BuyTogether	1	0.613418530351
guitar	1	0.0421725239617
ask	1	0.564217252396
C_Chat	6	2.8249201278
points	2	0.0696485623003
Examination	1	0.208306709265
IdolMaster	2	0.0555910543131
KanColle	6	0.248562300319
Powerful_PRO	2	0.020447284345
Accounting	1	0.103514376997
Chemistry	1	0.020447284345
Chat82gether	2	0.545686900958
Songs	1	0.0172523961661
