Name	Degree	NorDegree
e-coupon	2	0.493290734824
N_E_Coastal	1	0.0185303514377
Datong	3	0.0178913738019
BigPeitou	2	0.0658146964856
share	1	0.0268370607029
biker	4	0.367412140575
BabyProducts	2	0.972523961661
Zhongshan	2	0.0728434504792
FITNESS	1	0.114376996805
HelpBuy	2	2.21916932907
toberich	1	0.0945686900958
Pet_Get	2	0.0242811501597
mobilesales	1	0.683067092652
Taoyuan	3	0.347603833866
HsinChuang	1	0.17571884984
Food	25	0.792971246006
movie	2	1.67987220447
Road_Running	1	0.0913738019169
Hotel	2	0.0849840255591
DC_SALE	1	0.156549520767
car-pool	1	0.102875399361
Baseball	4	4.78274760383
PublicServan	1	0.0402555910543
Salesperson	1	0.0230031948882
NBA	1	1.9303514377
Wanted	2	8.00511182109
BigShiLin	2	0.0964856230032
Tainan	1	1.17252396166
Salary	1	0.357827476038
WomenTalk	3	3.19616613419
MakeUp	1	0.0830670926518
BeautySalon	1	0.108626198083
E-appliance	1	0.115654952077
Navy	1	0.0581469648562
Hsinchu	3	0.42428115016
Rent_tao	1	0.278594249201
Jolin	1	0.0153354632588
Gossiping	25	19.1233226837
Nangang	1	0.0817891373802
HardwareSale	1	0.65303514377
Neihu	4	0.326517571885
Hualien	2	0.0722044728435
Taipei	3	0.254952076677
TaichungBun	2	0.651757188498
forsale	14	12.2313099042
MLB	6	0.68945686901
car	4	0.631309904153
Rhinos	2	11.6996805112
San-Ying	1	0.0306709265176
dog	1	0.115654952077
cat	8	0.15910543131
need_student	1	0.0185303514377
pet	2	0.0166134185304
part-time	8	0.385942492013
Vietnam	1	0.0153354632588
MayDay	2	0.0172523961661
EngTalk	1	0.00255591054313
PingTung	1	0.141214057508
PH-sea	1	0.0453674121406
Japan_Travel	2	0.669009584665
JOB-Hunting	1	0.0345047923323
travel	3	0.452396166134
HsinYi	1	0.0632587859425
marvel	1	0.175079872204
