Name	Degree	NorDegree
Rainbow	1	0.0664536741214
JoonYoung	1	0.0664536741214
GirlsDay	3	0.199361022364
Contacts	1	0.038338658147
SuperJunior	2	0.361022364217
JYPnation	2	0.247923322684
KARA	1	0.0664536741214
APINK	1	0.418530351438
BlockB	2	0.194249201278
KR_1N2D	1	0.0664536741214
iKON	2	0.00319488817891
KR_Entertain	72	1.56869009585
MAMAMOO	1	0.0964856230032
AOA	1	0.102875399361
BraveSound	1	0.0664536741214
YGFamily	2	0.251757188498
SISTAR	2	0.131629392971
JessicaJung	1	0.0766773162939
ZEA	1	0.0683706070288
EXID	3	0.222364217252
TWICE	3	0.525878594249
AfterSchool	1	0.0683706070288
NineMuses	1	0.0773162939297
SecretGirls	1	0.0664536741214
