Name	Degree	NorDegree
irons	1	0.0121405750799
RiverChen	1	0.240255591054
Crowd	1	0.0313099041534
GambleGhost	612	72.7188498403
Bii	1	0.0134185303514
iamjoe619	1	0.0121405750799
Fallinlove	1	0.0121405750799
LEGO	1	0.0121405750799
DT_Board	1	0.0121405750799
Leehom	1	0.0121405750799
Roy	2	0.0230031948882
JamesWen	1	0.0121405750799
yoyo	1	0.0121405750799
HAO-SHIANG	1	0.0121405750799
LOVE-EDDY	1	0.0121405750799
Test	1	1.41725239617
PttEarnMoney	144	9.04856230032
Nylon	2	0.0230031948882
ekin_ho	1	0.0121405750799
