Name	Degree	NorDegree
ID_Problem	2	0.143769968051
MysticWiz	4	0.0568690095847
Rayark	2	0.0178913738019
Tennis	6	0.145047923323
sex	3	1.20830670927
shoes	1	0.0408945686901
WomenTalk	12	3.19616613419
movie	2	1.67987220447
LoL	10	2.79744408946
Baseball	3	4.78274760383
NBA	3	1.9303514377
MLB	1	0.68945686901
WhiteCat	1	0.023642172524
Jeremy_Lin	2	0.102236421725
C_Chat	2	2.8249201278
Rockets	6	0.0670926517572
Gossiping	28	19.1233226837
Atletico	4	0.291373801917
MusicGame	1	0.0134185303514
Elephants	5	7.60063897764
SportLottery	7	0.194249201278
NBA_Film	6	0.509265175719
