Name	Degree	NorDegree
WomenTalk	1	3.19616613419
Korea	3	0.0306709265176
Linguistics	1	0.014696485623
Taiwanlit	2	0.0281150159744
movie	1	1.67987220447
travel	1	0.452396166134
MakeUp	1	0.0830670926518
HANGUKMAL	4	0.0127795527157
joyinDIY	1	0.00255591054313
BabyMother	1	0.345047923323
Tour-Manager	1	0.0115015974441
TW-language	4	0.0594249201278
Aboriginal	2	0.0421725239617
TWSU	1	0.00766773162939
iPhone	1	0.254313099042
Kaohsiung	1	1.02747603834
ChangHua	1	0.288817891374
Gossiping	4	19.1233226837
Texas	1	0.0159744408946
Tainan	3	1.17252396166
