Name	Degree	NorDegree
e-coupon	2	0.493290734824
juniorhigh	2	0.0741214057508
Shu-Lin	1	0.0472843450479
Lifeismoney	6	0.21661341853
hypermall	1	0.0434504792332
sex	1	1.20830670927
Bank_Service	10	0.102236421725
Stock	1	0.550159744409
Finance	1	0.0230031948882
teeth_salon	1	0.0223642172524
Boy-Girl	1	0.451757188498
creditcard	10	0.286261980831
Fund	1	0.00575079872204
MacShop	4	0.684984025559
IC-Card	2	0.0690095846645
Trading	1	0.00830670926518
Salary	1	0.357827476038
Economics	1	0.00255591054313
Gossiping	3	19.1233226837
Option	1	0.0511182108626
China_travel	2	0.0939297124601
V_ScHooL	2	0.0773162939297
marriage	1	0.215335463259
forsale	4	12.2313099042
Insurance	1	0.0498402555911
CFP	1	0.0242811501597
