Name	Degree	NorDegree
Rainbow	1	0.0664536741214
TaiwanDrama	153	0.77571884984
JoonYoung	1	0.0664536741214
GirlsDay	8	0.199361022364
SuperJunior	11	0.361022364217
GFRIEND	5	0.023642172524
KoreanPop	90	0.57571884984
JYPnation	2	0.247923322684
KARA	1	0.0664536741214
NineMuses	1	0.0773162939297
BlockB	11	0.194249201278
KR_1N2D	1	0.0664536741214
KR_Entertain	72	1.56869009585
MAMAMOO	1	0.0964856230032
AOA	1	0.102875399361
We2NE1	1	0.0683706070288
I.O.I	9	0.129073482428
BraveSound	1	0.0664536741214
YGFamily	11	0.251757188498
FTV	18	0.111821086262
SISTAR	2	0.131629392971
Gossiping	1	19.1233226837
JessicaJung	1	0.0766773162939
SEVENTEEN	117	0.469009584665
ZEA	1	0.0683706070288
EXID	3	0.222364217252
TWICE	75	0.525878594249
AfterSchool	1	0.0683706070288
VIXX	54	0.260063897764
SecretGirls	1	0.0664536741214
